gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,gene_type,regulation
ENSG00000065328,409.87681703143556,3.53758629449471,0.17759303581900882,19.919622851089645,2.7505467659928616e-88,5.255936102842881e-86,MCM10,protein_coding,Up
ENSG00000243479,72.81021777986123,5.269547137326194,0.2646446169898295,19.91178659616835,3.216377630086288e-88,6.10186173419967e-86,MNX1-AS1,lncRNA,Up
ENSG00000251003,159.66133917176907,5.309648370319184,0.2667741889193994,19.90315626795286,3.820934936628933e-88,7.19700387706464e-86,ZFPM2-AS1,lncRNA,Up
ENSG00000171848,2427.214677340201,3.2151495585780054,0.16163669571639655,19.891210621004163,4.8490230060121443e-88,9.068704728265266e-86,RRM2,protein_coding,Up
ENSG00000118785,24058.432765332007,4.772684529370449,0.24028116255968618,19.862915921196723,8.521642891079505e-88,1.5825050918152575e-85,SPP1,protein_coding,Up
ENSG00000115163,286.1423054358212,3.635384553709043,0.18313309331212796,19.85105197514998,1.0791791652178005e-87,1.9900667543212165e-85,CENPA,protein_coding,Up
ENSG00000178999,629.3182824694322,3.4657818305476717,0.17468533222077834,19.840142194465407,1.340789752597467e-87,2.4553212344441113e-85,AURKB,protein_coding,Up
ENSG00000087128,589.3377377348426,6.702074568570764,0.3379930383849217,19.82903139246951,1.6722906534730504e-87,3.041262381523058e-85,TMPRSS11E,protein_coding,Up
ENSG00000165474,1648.306567726437,4.55419115056962,0.22971448527319968,19.82544176590917,1.7959728378325953e-87,3.243822173537366e-85,GJB2,protein_coding,Up
ENSG00000171877,326.64433827978115,3.520401002567159,0.17761225374894757,19.8207101608158,1.9730475070697594e-87,3.5394056300292214e-85,FRMD5,protein_coding,Up
ENSG00000166123,3259.614526464753,3.4435658880597524,0.1741362759475093,19.775120774362733,4.876585388312255e-87,8.630574274482829e-85,GPT2,protein_coding,Up
ENSG00000177788,738.100870004811,2.1769676767202277,0.1101904155579612,19.756415888776843,7.064648328667382e-87,1.2419651761797259e-84,AL162595.1,lncRNA,Up
ENSG00000143590,188.32166983327045,3.056046356956728,0.1550004264946308,19.716373858252506,1.5602124976312525e-86,2.689072128270335e-84,EFNA3,protein_coding,Up
ENSG00000258947,59.636028197991514,4.501083384003797,0.22842550027238387,19.704820077603078,1.9603776511593337e-86,3.3568284844851706e-84,TUBB3,protein_coding,Up
ENSG00000111206,1319.3770774409547,3.3768759333207568,0.17176566641748972,19.65978419175459,4.76750699043628e-86,8.110913505664819e-84,FOXM1,protein_coding,Up
ENSG00000248243,41.371894654574405,3.979367758799768,0.20249861613400874,19.6513331042535,5.631422825917759e-86,9.519270507657136e-84,LINC02014,lncRNA,Up
ENSG00000135069,1261.9777719003205,3.515472189716751,0.17893720015650103,19.646402126791237,6.205896739521422e-86,1.0423534842113369e-83,PSAT1,protein_coding,Up
ENSG00000157456,900.0917066770958,3.059036356071542,0.15590569545624622,19.621068666667398,1.0218237085402765e-85,1.694684980767742e-83,CCNB2,protein_coding,Up
ENSG00000140297,2364.880644874588,5.18848150872599,0.26476372799579806,19.596647728152302,1.6515177424781618e-85,2.6883038808116743e-83,GCNT3,protein_coding,Up
ENSG00000049283,743.9481560535614,3.1074978917455676,0.15859644847626692,19.593741988557753,1.7485393258409263e-85,2.8287719032162714e-83,EPN3,protein_coding,Up
ENSG00000169607,417.398432626235,3.156923545002237,0.1613796933220251,19.56208665425305,3.2548127685934796e-85,5.13948579088683e-83,CKAP2L,protein_coding,Up
ENSG00000128050,5860.5851143960235,1.8707224155029578,0.09581442609016157,19.52443376055506,6.806729374702876e-85,1.0558438447700873e-82,PAICS,protein_coding,Up
ENSG00000173457,4234.985923726021,2.1005777327308306,0.10761444456263206,19.519477531738644,7.500124200266593e-85,1.156598100356901e-82,PPP1R14B,protein_coding,Up
ENSG00000088340,861.3190648962311,4.16095244285631,0.21336750711592,19.50134066381398,1.0694205703782377e-84,1.6395709558647752e-82,FER1L4,transcribed_unitary_pseudogene,Up
ENSG00000093009,468.8901286554887,3.214596394108604,0.16485844125773047,19.499131312803595,1.116627023655784e-84,1.7020493996417934e-82,CDC45,protein_coding,Up
ENSG00000106089,677.3309756258913,3.113319896477641,0.1598403655776889,19.47768253172845,1.6979302342190837e-84,2.5732425446182323e-82,STX1A,protein_coding,Up
ENSG00000101057,2317.766773275267,3.8293497845750477,0.19662546133659195,19.475350539774713,1.7770384566384943e-84,2.6777430915175484e-82,MYBL2,protein_coding,Up
ENSG00000115507,273.9300154554487,3.358468983276096,0.1726368936035697,19.453947028195664,2.698386241388749e-84,4.0201381460690013e-82,OTX1,protein_coding,Up
ENSG00000101210,2867.3892453314324,6.386840183393362,0.32851688486321573,19.441436582636065,3.4438606527189967e-84,5.101944124280895e-82,EEF1A2,protein_coding,Up
ENSG00000110492,13978.750789165293,3.0902915111693545,0.15904716388589482,19.430032172006676,4.3009241990816765e-84,6.336054253060549e-82,MDK,protein_coding,Up
ENSG00000101311,1350.0245769205078,3.202880636018822,0.16491982555484974,19.420834488777665,5.144714730077332e-84,7.537007079563292e-82,FERMT1,protein_coding,Up
ENSG00000122952,1394.0662224376222,2.6214500123184634,0.13530108278447392,19.37493742377707,1.2561412676385892e-83,1.7905105528448431e-81,ZWINT,protein_coding,Up
ENSG00000008300,774.9618017414006,3.40928639062949,0.17631904224506326,19.335894451439753,2.6798050194271613e-83,3.7992719549620563e-81,CELSR3,protein_coding,Up
ENSG00000129810,141.03653510369134,3.1995060829401245,0.16547891320914293,19.334826540082375,2.735864376161752e-83,3.8580076791115194e-81,SGO1,protein_coding,Up
ENSG00000109674,215.4926546652681,4.264964245949049,0.22072098310806107,19.322876266190775,3.4488729323183616e-83,4.837594639640169e-81,NEIL3,protein_coding,Up
ENSG00000051341,277.73359814128213,3.2533414602941106,0.16853443993867281,19.30371894004545,4.997937403707702e-83,6.936611017672216e-81,POLQ,protein_coding,Up
ENSG00000148773,3394.914610023367,3.1110689940194756,0.1611866360033634,19.30103556447793,5.264357558903472e-83,7.268120881062019e-81,MKI67,protein_coding,Up
ENSG00000085999,196.08825081382193,3.141596998197251,0.16279145134669074,19.29829221502984,5.5513782544293744e-83,7.624471071317844e-81,RAD54L,protein_coding,Up
ENSG00000127564,452.2681638119653,3.0033739033415356,0.15577680143464354,19.2799818437767,7.910426616554476e-83,1.080818393153065e-80,PKMYT1,protein_coding,Up
ENSG00000164466,2125.139996473904,1.5024234653677488,0.0779279109144389,19.279657926636034,7.960115341690674e-83,1.0820012451566139e-80,SFXN1,protein_coding,Up
ENSG00000112742,462.3244244554892,3.2863143036505402,0.17064171467664552,19.25856353399802,1.1965201768836809e-82,1.6180634392011623e-80,TTK,protein_coding,Up
ENSG00000096063,1985.4742359630739,1.5752049647544202,0.08192083108582571,19.228381156242556,2.1421100163226976e-82,2.8820123025729355e-80,SRPK1,protein_coding,Up
ENSG00000138160,1169.1362418784727,2.6906869106105,0.14007653411456752,19.208691360180342,3.1305835939155936e-82,4.169368150078495e-80,KIF11,protein_coding,Up
ENSG00000080986,530.6915646745025,3.1345377302004036,0.16365269415674838,19.15359686775525,9.03270391590208e-82,1.1850368271758102e-79,NDC80,protein_coding,Up
ENSG00000137825,638.8669225886873,5.1993748924541725,0.2717243724840092,19.13473879771367,1.2972783287474572e-81,1.693526214310418e-79,ITPKA,protein_coding,Up
ENSG00000180198,2904.5337888170834,1.7610329899105739,0.09206493436717873,19.12816211748025,1.4717200490134886e-81,1.9117860932258962e-79,RCC1,protein_coding,Up
ENSG00000185686,1116.845337151321,7.581407476770298,0.39803145554537833,19.047257122888283,6.9236182721753965e-81,8.777683357560828e-79,PRAME,protein_coding,Up
ENSG00000175643,683.2374014059333,2.2869100167529983,0.12078320281379466,18.934007076121432,5.9833119315835835e-80,7.372894188591546e-78,RMI2,protein_coding,Up
ENSG00000171004,1985.2773543143146,3.6951091539107823,0.19526197754519722,18.92385399536106,7.25502720216167e-80,8.898375224232708e-78,HS6ST2,protein_coding,Up
ENSG00000166736,377.4074057171896,5.9254155578353584,0.31313978742940834,18.922589194038892,7.431258474486127e-80,9.072328054268479e-78,HTR3A,protein_coding,Up
ENSG00000121152,669.7583794826312,2.9800774990746066,0.15751880720102057,18.918867861102612,7.974916261981858e-80,9.69117704278625e-78,NCAPH,protein_coding,Up
ENSG00000072571,599.0653728029771,3.011333704172057,0.15924626156880514,18.909917724322575,9.450410067118742e-80,1.1431528140822073e-77,HMMR,protein_coding,Up
ENSG00000144481,325.4710309069162,6.604753896890579,0.34995987776211346,18.87288891265468,1.9058888952767236e-79,2.284467734929418e-77,TRPM8,protein_coding,Up
ENSG00000104760,1827.761893197,7.485137264489962,0.3967730687572979,18.865033576834183,2.2113087661803844e-79,2.626676223611565e-77,FGL1,protein_coding,Up
ENSG00000128059,866.9786857944467,1.9113190577636672,0.10135087478542933,18.858436711179206,2.50518024092453e-79,2.9624037198735363e-77,PPAT,protein_coding,Up
ENSG00000259153,237.14265331153197,2.896690171461862,0.15418005954052091,18.787709513762167,9.520053353849094e-79,1.1157502530711138e-76,AC004816.1,lncRNA,Up
ENSG00000109805,584.3920163103406,3.193966223738256,0.17009917072016278,18.77708286416506,1.1629639983130603e-78,1.3569628599785575e-76,NCAPG,protein_coding,Up
ENSG00000117394,7916.191108614057,3.5153682278634784,0.1872452646227638,18.77413687841859,1.2292947406552659e-78,1.428039749386756e-76,SLC2A1,protein_coding,Up
ENSG00000091844,502.81607298315816,3.6646079199888644,0.19542519224986937,18.751972955990855,1.8654049357768338e-78,2.1480667317220572e-76,RGS17,protein_coding,Up
ENSG00000135476,673.9816416225805,3.1424719291217693,0.16779856747051375,18.727644559146654,2.9466784517864143e-78,3.3784309032003367e-76,ESPL1,protein_coding,Up
ENSG00000228288,209.86441420807756,2.760623812458209,0.147421903466242,18.726008466512315,3.0386224927263633e-78,3.468765157281134e-76,PCAT6,lncRNA,Up
ENSG00000146670,1024.5007964469332,2.992104936377234,0.1597931506048819,18.724863519186542,3.1046615979346283e-78,3.5288761352386266e-76,CDCA5,protein_coding,Up
ENSG00000136492,339.08666018662046,2.65044183170038,0.14163622947415427,18.713021672071775,3.8775388383090955e-78,4.3884420243008946e-76,BRIP1,protein_coding,Up
ENSG00000079462,1187.2615354606392,2.2951499450704334,0.12303431390925007,18.65455149986314,1.1597118202835498e-77,1.2795648828818914e-75,PAFAH1B3,protein_coding,Up
ENSG00000230650,70.64863879941504,4.148141702671553,0.2229435801627065,18.606239747492154,2.859986892221281e-77,3.1293715497043646e-75,AC140479.2,processed_pseudogene,Up
ENSG00000255624,55.905213430224535,3.54945342440235,0.19128754806102685,18.55559057754225,7.349521999357775e-77,7.97559239189566e-75,C10orf88B,transcribed_processed_pseudogene,Up
ENSG00000130675,117.1472356998044,4.335543774774803,0.2336928462685826,18.552317043509213,7.81111484131886e-77,8.407310137370545e-75,MNX1,protein_coding,Up
ENSG00000188833,226.8264774128172,4.700230455017801,0.2540089722657452,18.504190671266528,1.910266558040537e-76,2.0311987554648774e-74,ENTPD8,protein_coding,Up
ENSG00000145247,5013.288737226273,2.1876246103266674,0.1183202011095572,18.489020385462855,2.5311076766840634e-76,2.680534515428062e-74,OCIAD2,protein_coding,Up
ENSG00000278259,1935.31758849538,1.6549835800296295,0.08960746792276017,18.46925952038051,3.650572492823574e-76,3.850623865430306e-74,MYO19,protein_coding,Up
ENSG00000141934,3890.85153280724,2.4335293110915157,0.13178788363474062,18.46550110658286,3.9137437612888874e-76,4.111769840047329e-74,PLPP2,protein_coding,Up
ENSG00000164266,9306.079629118118,6.698332126935717,0.36280143041629287,18.462805174857724,4.114089971341379e-76,4.305101291439371e-74,SPINK1,protein_coding,Up
ENSG00000263893,74.12331984146337,5.308118947355295,0.28781674872532,18.442703459280395,5.968124561524088e-76,6.196041129424811e-74,AC080037.2,lncRNA,Up
ENSG00000179066,62.87389584426751,5.6792681422131155,0.3079552950330391,18.441859041922992,6.062069468985513e-76,6.2688930155744305e-74,AC020907.1,lncRNA,Up
ENSG00000167964,172.09972349941526,3.657992751396243,0.19868907784282883,18.41063832552419,1.0794280896549747e-75,1.1075688219533728e-73,RAB26,protein_coding,Up
ENSG00000116014,82.00439312911516,6.294336511612309,0.34248084011505053,18.378652976609832,1.947446884792214e-75,1.9827866545162426e-73,KISS1R,protein_coding,Up
ENSG00000124602,689.3403147774466,3.095076176888008,0.16843352173895929,18.375654352729157,2.0581090321539148e-75,2.0873975068422587e-73,UNC5CL,protein_coding,Up
ENSG00000125319,298.01052129202486,2.7597213048083797,0.15031158177146267,18.360004414059894,2.7458483258796044e-75,2.7742536533887036e-73,HROB,protein_coding,Up
ENSG00000184661,265.4588780602441,2.9532130983281015,0.16145057028255663,18.291747704326138,9.627820042023827e-75,9.473343824931654e-73,CDCA2,protein_coding,Up
