gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,gene_type,regulation
ENSG00000228401,31.73905066037129,-3.623346796035311,0.17378094076300657,-20.850081603463313,1.5216283706507285e-96,4.314552702587066e-94,AL590226.1,lncRNA,Down
ENSG00000137135,261.5447961366005,2.739078170678883,0.13173998443796542,20.791547701819244,5.161891439117943e-96,1.448075289888725e-93,ARHGEF39,protein_coding,Up
ENSG00000024526,419.88869319126115,3.7456671175976863,0.18016391644397137,20.790329115444937,5.294650482308661e-96,1.4696835075629408e-93,DEPDC1,protein_coding,Up
ENSG00000160957,917.9062994439132,3.053945553316714,0.1469364172812471,20.78412969244539,6.024669743815813e-96,1.6549014702544062e-93,RECQL4,protein_coding,Up
ENSG00000230316,335.83837395846695,6.18002450275807,0.29771655894977,20.758081191583127,1.0362226723348336e-95,2.8170300896360373e-93,FEZF1-AS1,lncRNA,Up
ENSG00000134690,870.725072781174,3.0656870314325295,0.14854235915759426,20.638470055400326,1.2392339070163196e-94,3.3345508293898314e-92,CDCA8,protein_coding,Up
ENSG00000173227,1363.6915248503512,5.723134525630045,0.2774564509266174,20.627145292591226,1.5662768149737775e-94,4.171991879884698e-92,SYT12,protein_coding,Up
ENSG00000162367,190.85172891193608,-2.8054560811066733,0.1363245047346652,-20.57925012503852,4.211457454302131e-94,1.1105613306994719e-91,TAL1,protein_coding,Down
ENSG00000203995,138.68440707558148,5.391833070121396,0.262524207650435,20.5384224120806,9.76842896691233e-94,2.5504304144304766e-91,ZYG11A,protein_coding,Up
ENSG00000059573,4958.410812464865,1.6206957470078804,0.07891889460614135,20.536219559286128,1.0221599757577685e-93,2.642584172620819e-91,ALDH18A1,protein_coding,Up
ENSG00000134256,248.5092014957704,-2.765156884924202,0.13478329308430861,-20.515575941556513,1.5630637146924325e-93,4.001746617130044e-91,CD101,protein_coding,Down
ENSG00000166265,788.8684128072057,-2.2751279805335396,0.1109701670209756,-20.50215874779655,2.0595147603084273e-93,5.222058098974349e-91,CYYR1,protein_coding,Down
ENSG00000173898,3035.4490464893697,2.5213911326999203,0.12315071172084574,20.474028103185734,3.669958065164636e-93,9.216837540799186e-91,SPTBN2,protein_coding,Up
ENSG00000111344,498.76780716804274,4.048789733309292,0.1980001564634225,20.448416837777817,6.205672687953095e-93,1.543807441333237e-90,RASAL1,protein_coding,Up
ENSG00000243364,759.0355306070471,2.2092774985340387,0.10804804929753486,20.447176167431685,6.365502564319895e-93,1.5687691833749125e-90,EFNA4,protein_coding,Up
ENSG00000061656,698.0736343184112,2.8997333308942213,0.14189477686488197,20.4358003512382,8.036435776222159e-93,1.9622297353609103e-90,SPAG4,protein_coding,Up
ENSG00000138180,1026.4213369848303,3.2543099983334134,0.15978236833626458,20.36714083173849,3.2723395608668e-92,7.916660020188763e-90,CEP55,protein_coding,Up
ENSG00000101003,682.7672418132391,3.037975855867459,0.14921825490528207,20.359277474433995,3.8420754226088666e-92,9.210502626745073e-90,GINS1,protein_coding,Up
ENSG00000142273,893.9906624488843,3.231432994240168,0.1588412165741355,20.343794034918957,5.2692162776921027e-92,1.2517948940787456e-89,CBLC,protein_coding,Up
ENSG00000166143,607.1205633639667,6.006060383328762,0.29528193666719205,20.34008734539731,5.6829146560712525e-92,1.3380219596482049e-89,PPP1R14D,protein_coding,Up
ENSG00000107742,6497.909739133317,-3.1734218516858728,0.15627647250290533,-20.306459448826345,1.1274459132295427e-91,2.63103971078434e-89,SPOCK2,protein_coding,Down
ENSG00000103241,608.391594900037,-2.7338500726172406,0.13472043307833498,-20.29276487722992,1.4897684422142777e-91,3.446069633437763e-89,FOXF1,protein_coding,Down
ENSG00000111665,481.8800329950505,3.300094209839779,0.16270816095255952,20.282290639385817,1.8434354103487066e-91,4.2270775452952514e-89,CDCA3,protein_coding,Up
ENSG00000142748,1549.3299268358896,-4.4889567180537036,0.22154815607081454,-20.261765196632357,2.7975132073726353e-91,6.359519248139344e-89,FCN3,protein_coding,Down
ENSG00000137834,878.8463574523325,-2.55378079638145,0.12615974284266174,-20.242438188593642,4.1416453561101785e-91,9.33463145646371e-89,SMAD6,protein_coding,Down
ENSG00000263155,132.2965189521674,-3.2997570923859043,0.16326637256096901,-20.21088017468917,7.853497806740282e-91,1.7550570946079766e-88,MYZAP,protein_coding,Down
ENSG00000106462,923.9642255017022,2.547490033021006,0.1263306950991771,20.16524987075449,1.9774552031576178e-90,4.381974261114822e-88,EZH2,protein_coding,Up
ENSG00000172927,940.4116170761034,6.328339041967495,0.3141083175742468,20.146996077146685,2.8594739999947684e-90,6.283694114988504e-88,MYEOV,protein_coding,Up
ENSG00000118322,730.4232866123798,5.499014729638386,0.2733396740486533,20.117879882521503,5.146191145361363e-90,1.1215294256461084e-87,ATP10B,protein_coding,Up
ENSG00000123473,570.1463773996117,2.5312357759897077,0.12586698261185789,20.110403248446833,5.98354276971337e-90,1.2933280560437832e-87,STIL,protein_coding,Up
ENSG00000170373,756.0303259490856,6.8421041322637,0.34032224913344783,20.104780541635293,6.701626026455932e-90,1.4367632383548205e-87,CST1,protein_coding,Up
ENSG00000134057,1818.9256124206715,2.974922577807627,0.14801028012271655,20.09943211607392,7.464284423835765e-90,1.5873643569076542e-87,CCNB1,protein_coding,Up
ENSG00000205213,3068.3434194341585,2.660825536262353,0.13257589235270634,20.070206498655608,1.3444482482533103e-89,2.8362480245151834e-87,LGR4,protein_coding,Up
ENSG00000133121,832.4413439143907,-2.0455830059604208,0.10199563243349764,-20.05559411864194,1.8037632587863547e-89,3.775018820174299e-87,STARD13,protein_coding,Down
ENSG00000189129,291.0854380039314,-2.71373383828165,0.13540531061711397,-20.041561338426995,2.3914717356530624e-89,4.965599186548918e-87,PLAC9,protein_coding,Down
ENSG00000154783,1246.4015126866414,-2.251964063440486,0.11242980717571825,-20.02995575649131,3.019260686861227e-89,6.22014877441645e-87,FGD5,protein_coding,Down
ENSG00000029993,13014.384452732214,3.520956112455709,0.17581410267722433,20.02658523315279,3.230655986355433e-89,6.604061888387037e-87,HMGB3,protein_coding,Up
ENSG00000075218,482.82394213614003,3.1152484186557747,0.15575404011900706,20.0010761600502,5.3896894377360354e-89,1.0932777728699942e-86,GTSE1,protein_coding,Up
ENSG00000171115,1108.4848946314546,-2.4602552589954367,0.1231376193387549,-19.979720837603725,8.268492185706172e-89,1.6644285415043647e-86,GIMAP8,protein_coding,Down
ENSG00000176920,1035.1693393344394,3.1939506815141128,0.1598693353759309,19.9785072853626,8.471929681269419e-89,1.692460497689959e-86,FUT2,protein_coding,Up
ENSG00000165480,314.58872583228765,3.2095849304679276,0.16082873637478878,19.95653887989545,1.3151130274265353e-88,2.6074834987396795e-86,SKA3,protein_coding,Up
ENSG00000144120,512.0713961605809,1.5913376506344303,0.07974729315364447,19.954754421175057,1.362909318547247e-88,2.6820834873202167e-86,TMEM177,protein_coding,Up
ENSG00000085552,1261.3819760294728,3.271192345098986,0.1639448245349159,19.9530076925503,1.4113726464134102e-88,2.7568812359941948e-86,IGSF9,protein_coding,Up
ENSG00000183317,529.3606600150442,3.6375365157973665,0.18244393795071887,19.93783162463817,1.9117382066532718e-88,3.7068041551063805e-86,EPHA10,protein_coding,Up
ENSG00000227036,1076.7494201174295,3.0897077332277347,0.15503862426713677,19.92863228652019,2.2975529870132338e-88,4.4223702385064946e-86,LINC00511,lncRNA,Up
ENSG00000065328,409.87681703143556,3.53758629449471,0.17759303581900882,19.919622851089645,2.7505467659928616e-88,5.255936102842881e-86,MCM10,protein_coding,Up
ENSG00000243479,72.81021777986123,5.269547137326194,0.2646446169898295,19.91178659616835,3.216377630086288e-88,6.10186173419967e-86,MNX1-AS1,lncRNA,Up
ENSG00000251003,159.66133917176907,5.309648370319184,0.2667741889193994,19.90315626795286,3.820934936628933e-88,7.19700387706464e-86,ZFPM2-AS1,lncRNA,Up
ENSG00000171848,2427.214677340201,3.2151495585780054,0.16163669571639655,19.891210621004163,4.8490230060121443e-88,9.068704728265266e-86,RRM2,protein_coding,Up
ENSG00000118785,24058.432765332007,4.772684529370449,0.24028116255968618,19.862915921196723,8.521642891079505e-88,1.5825050918152575e-85,SPP1,protein_coding,Up
ENSG00000115163,286.1423054358212,3.635384553709043,0.18313309331212796,19.85105197514998,1.0791791652178005e-87,1.9900667543212165e-85,CENPA,protein_coding,Up
ENSG00000178999,629.3182824694322,3.4657818305476717,0.17468533222077834,19.840142194465407,1.340789752597467e-87,2.4553212344441113e-85,AURKB,protein_coding,Up
ENSG00000087128,589.3377377348426,6.702074568570764,0.3379930383849217,19.82903139246951,1.6722906534730504e-87,3.041262381523058e-85,TMPRSS11E,protein_coding,Up
ENSG00000165474,1648.306567726437,4.55419115056962,0.22971448527319968,19.82544176590917,1.7959728378325953e-87,3.243822173537366e-85,GJB2,protein_coding,Up
ENSG00000171877,326.64433827978115,3.520401002567159,0.17761225374894757,19.8207101608158,1.9730475070697594e-87,3.5394056300292214e-85,FRMD5,protein_coding,Up
ENSG00000168497,3232.961321656257,-3.3046411486138263,0.16690839819860054,-19.799130446879662,3.0287669066085677e-87,5.396525900491076e-85,CAVIN2,protein_coding,Down
ENSG00000166123,3259.614526464753,3.4435658880597524,0.1741362759475093,19.775120774362733,4.876585388312255e-87,8.630574274482829e-85,GPT2,protein_coding,Up
ENSG00000177788,738.100870004811,2.1769676767202277,0.1101904155579612,19.756415888776843,7.064648328667382e-87,1.2419651761797259e-84,AL162595.1,lncRNA,Up
ENSG00000197256,4717.070098721927,-1.6439630815769464,0.0833023470867989,-19.734895102823202,1.0817115446307384e-86,1.8890551941663956e-84,KANK2,protein_coding,Down
ENSG00000022267,3151.1369692805592,-3.4278102356594404,0.17370782246614322,-19.73319443531418,1.1187268989233144e-86,1.9408439687241974e-84,FHL1,protein_coding,Down
ENSG00000143590,188.32166983327045,3.056046356956728,0.1550004264946308,19.716373858252506,1.5602124976312525e-86,2.689072128270335e-84,EFNA3,protein_coding,Up
ENSG00000258947,59.636028197991514,4.501083384003797,0.22842550027238387,19.704820077603078,1.9603776511593337e-86,3.3568284844851706e-84,TUBB3,protein_coding,Up
ENSG00000111206,1319.3770774409547,3.3768759333207568,0.17176566641748972,19.65978419175459,4.76750699043628e-86,8.110913505664819e-84,FOXM1,protein_coding,Up
ENSG00000248243,41.371894654574405,3.979367758799768,0.20249861613400874,19.6513331042535,5.631422825917759e-86,9.519270507657136e-84,LINC02014,lncRNA,Up
ENSG00000135069,1261.9777719003205,3.515472189716751,0.17893720015650103,19.646402126791237,6.205896739521422e-86,1.0423534842113369e-83,PSAT1,protein_coding,Up
ENSG00000108576,1138.3562960740735,-6.124952613120033,0.31206917623941305,-19.626906722825762,9.109448399858146e-86,1.5203554069889831e-83,SLC6A4,protein_coding,Down
ENSG00000157456,900.0917066770958,3.059036356071542,0.15590569545624622,19.621068666667398,1.0218237085402765e-85,1.694684980767742e-83,CCNB2,protein_coding,Up
ENSG00000120279,513.4065872737448,-2.266517391274897,0.11554179551003657,-19.616428680805946,1.1194695883369884e-85,1.845025815277899e-83,MYCT1,protein_coding,Down
ENSG00000094963,2542.0549048320445,-3.2883975119455497,0.16779545933283058,-19.597654936674125,1.619156216902929e-85,2.651996859610574e-83,FMO2,protein_coding,Down
ENSG00000140297,2364.880644874588,5.18848150872599,0.26476372799579806,19.596647728152302,1.6515177424781618e-85,2.6883038808116743e-83,GCNT3,protein_coding,Up
ENSG00000049283,743.9481560535614,3.1074978917455676,0.15859644847626692,19.593741988557753,1.7485393258409263e-85,2.8287719032162714e-83,EPN3,protein_coding,Up
ENSG00000198844,650.4086506357609,-2.4281094771514806,0.12396732998908781,-19.58668850385996,2.008359562853231e-85,3.2292952239292498e-83,ARHGEF15,protein_coding,Down
ENSG00000130052,708.6300755839833,-2.214278130647391,0.11306437703072801,-19.584224393202174,2.1079252051816995e-85,3.36884773700857e-83,STARD8,protein_coding,Down
ENSG00000101280,55.76083340920566,-4.212322564556593,0.21512520490812556,-19.580795129773694,2.254733874499151e-85,3.581767004249555e-83,ANGPT4,protein_coding,Down
ENSG00000169607,417.398432626235,3.156923545002237,0.1613796933220251,19.56208665425305,3.2548127685934796e-85,5.13948579088683e-83,CKAP2L,protein_coding,Up
ENSG00000150048,188.50797610035988,-2.298602389168876,0.11751113649864453,-19.56071958503601,3.343258968518993e-85,5.247722559514634e-83,CLEC1A,protein_coding,Down
ENSG00000198873,1485.1656913743634,-2.480904482465151,0.12700992625069776,-19.53315426361427,5.738320631293526e-85,8.953817458414809e-83,GRK5,protein_coding,Down
ENSG00000128050,5860.5851143960235,1.8707224155029578,0.09581442609016157,19.52443376055506,6.806729374702876e-85,1.0558438447700873e-82,PAICS,protein_coding,Up
ENSG00000173457,4234.985923726021,2.1005777327308306,0.10761444456263206,19.519477531738644,7.500124200266593e-85,1.156598100356901e-82,PPP1R14B,protein_coding,Up
